motif_id	cisbp_tf_id	tf_name	tf_external_id	tf_species	tf_status	motif_source_id	pmid	metadata_file	metadata_line	link_class	priority	n_hits_for_motif	url
M07717_2.00	T095330_2.00	ZNF441	ENSG00000197044	Homo_sapiens	D	ZNF441.RCADE.ReprocessedData	29146583	TF_Information.txt	2282	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095330_2.00
M07718_2.00	T095335_2.00	ZNF682	ENSG00000197124	Homo_sapiens	D	ZNF682.RCADE.ReprocessedData	29146583	TF_Information.txt	2288	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095335_2.00
M07719_2.00	T095337_2.00	ZNF257	ENSG00000197134	Homo_sapiens	D	ZNF257.RCADE.ReprocessedData	29146583	TF_Information.txt	2290	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095337_2.00
M07720_2.00	T095338_2.00	ZNF785	ENSG00000197162	Homo_sapiens	D	ZNF785.ChIP-seq.ReprocessedData	29146583	TF_Information.txt	2293	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095338_2.00
M07721_2.00	T095343_2.00	ZNF786	ENSG00000197362	Homo_sapiens	D	ZNF786.MEME.OriginalMapping	29146583	TF_Information.txt	2300	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095343_2.00
M07722_2.00	T095345_2.00	ZNF675	ENSG00000197372	Homo_sapiens	D	ZNF675.RCADE.ReprocessedData	29146583	TF_Information.txt	2302	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095345_2.00
M07723_2.00	T095346_2.00	ZNF860	ENSG00000197385	Homo_sapiens	D	ZNF860.RCADE.OriginalMapping	29146583	TF_Information.txt	2305	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095346_2.00
M07724_2.00	T095347_2.00	ZNF695	ENSG00000197472	Homo_sapiens	D	ZNF695.MEME.OriginalMapping	29146583	TF_Information.txt	2306	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095347_2.00
M07725_2.00	T095352_2.00	ZNF615	ENSG00000197619	Homo_sapiens	D	ZNF615.RCADE.OriginalMapping	29146583	TF_Information.txt	2311	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095352_2.00
M07726_2.00	T095353_2.00	ZNF433	ENSG00000197647	Homo_sapiens	D	ZNF433.RCADE.OriginalMapping	29146583	TF_Information.txt	2313	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095353_2.00
M07727_2.00	T095354_2.00	ZNF460	ENSG00000197714	Homo_sapiens	D	ZNF460.RCADE.ReprocessedData	29146583	TF_Information.txt	2316	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095354_2.00
M07728_2.00	T095355_2.00	ZNF81	ENSG00000197779	Homo_sapiens	D	ZNF81.RCADE.OriginalMapping	29146583	TF_Information.txt	2317	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095355_2.00
M07729_2.00	T095356_2.00	ZNF780A	ENSG00000197782	Homo_sapiens	D	ZNF780A.RCADE.ReprocessedData	29146583	TF_Information.txt	2318	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095356_2.00
M07730_2.00	T095358_2.00	ZNF181	ENSG00000197841	Homo_sapiens	D	ZNF181.RCADE.ReprocessedData	29146583	TF_Information.txt	2320	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095358_2.00
M07731_2.00	T095359_2.00	ZNF44	ENSG00000197857	Homo_sapiens	D	ZNF44.RCADE.OriginalMapping	29146583	TF_Information.txt	2321	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095359_2.00
M07732_2.00	T095360_2.00	ZNF790	ENSG00000197863	Homo_sapiens	D	ZNF790.ChIP-seq.ReprocessedData	29146583	TF_Information.txt	2322	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095360_2.00
M07733_2.00	T095362_2.00	ZNF823	ENSG00000197933	Homo_sapiens	D	ZNF823.RCADE.ReprocessedData	29146583	TF_Information.txt	2324	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095362_2.00
M07734_2.00	T095363_2.00	ZNF311	ENSG00000197935	Homo_sapiens	D	ZNF311.MEME.OriginalMapping	29146583	TF_Information.txt	2325	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095363_2.00
M07735_2.00	T095369_2.00	ZNF273	ENSG00000198039	Homo_sapiens	D	ZNF273.RCADE.OriginalMapping	29146583	TF_Information.txt	2333	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095369_2.00
M07736_2.00	T095370_2.00	ZNF84	ENSG00000198040	Homo_sapiens	D	ZNF84.RCADE.ReprocessedData	29146583	TF_Information.txt	2336	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095370_2.00
M07737_2.00	T095371_2.00	ZNF667	ENSG00000198046	Homo_sapiens	D	ZNF667.ChIP-seq.ReprocessedData	29146583	TF_Information.txt	2337	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095371_2.00
M07738_2.00	T095373_2.00	ZNF649	ENSG00000198093	Homo_sapiens	D	ZNF649.RCADE.ReprocessedData	29146583	TF_Information.txt	2348	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095373_2.00
M07739_2.00	T095374_2.00	ZNF248	ENSG00000198105	Homo_sapiens	D	ZNF248.RCADE.OriginalMapping	29146583	TF_Information.txt	2349	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095374_2.00
M07740_2.00	T095379_2.00	ZNF334	ENSG00000198185	Homo_sapiens	D	ZNF334.MEME.OriginalMapping	29146583	TF_Information.txt	2355	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095379_2.00
M07741_2.00	T095381_2.00	ZNF485	ENSG00000198298	Homo_sapiens	D	ZNF485.RCADE.OriginalMapping	29146583	TF_Information.txt	2357	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095381_2.00
M07742_2.00	T095384_2.00	ZNF442	ENSG00000198342	Homo_sapiens	D	ZNF442.MEME.OriginalMapping	29146583	TF_Information.txt	2360	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095384_2.00
M07743_2.00	T095386_2.00	ZNF26	ENSG00000198393	Homo_sapiens	D	ZNF26.MEME.OriginalMapping	29146583	TF_Information.txt	2362	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095386_2.00
M07744_2.00	T095387_2.00	ZNF69	ENSG00000198429	Homo_sapiens	D	ZNF69.MEME.OriginalMapping	29146583	TF_Information.txt	2363	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095387_2.00
M07745_2.00	T095391_2.00	ZNF480	ENSG00000198464	Homo_sapiens	D	ZNF480.RCADE.ReprocessedData	29146583	TF_Information.txt	2367	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095391_2.00
M07746_2.00	T095392_2.00	ZNF587	ENSG00000198466	Homo_sapiens	D	ZNF587.RCADE.ReprocessedData	29146583	TF_Information.txt	2368	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095392_2.00
M07747_2.00	T095393_2.00	ZNF808	ENSG00000198482	Homo_sapiens	D	ZNF808.RCADE.OriginalMapping	29146583	TF_Information.txt	2369	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095393_2.00
M07748_2.00	T095395_2.00	ZNF28	ENSG00000198538	Homo_sapiens	D	ZNF28.RCADE.OriginalMapping	29146583	TF_Information.txt	2371	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095395_2.00
M07749_2.00	T095397_2.00	ZNF627	ENSG00000198551	Homo_sapiens	D	ZNF627.RCADE.OriginalMapping	29146583	TF_Information.txt	2373	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095397_2.00
M07750_2.00	T095398_2.00	ZNF789	ENSG00000198556	Homo_sapiens	D	ZNF789.RCADE.OriginalMapping	29146583	TF_Information.txt	2374	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095398_2.00
M07751_2.00	T095400_2.00	ZNF534	ENSG00000198633	Homo_sapiens	D	ZNF534.RCADE.OriginalMapping	29146583	TF_Information.txt	2376	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095400_2.00
M07752_2.00	T095407_2.00	ZNF525	ENSG00000203326	Homo_sapiens	D	ZNF525.RCADE.ReprocessedData	29146583	TF_Information.txt	2383	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095407_2.00
M07753_2.00	T095412_2.00	ZNF805	ENSG00000204524	Homo_sapiens	D	ZNF805.RCADE.OriginalMapping	29146583	TF_Information.txt	2393	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095412_2.00
M07754_2.00	T095414_2.00	ZNF468	ENSG00000204604	Homo_sapiens	D	ZNF468.RCADE.OriginalMapping	29146583	TF_Information.txt	2395	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095414_2.00
M07755_2.00	T095415_2.00	ZNF616	ENSG00000204611	Homo_sapiens	D	ZNF616.RCADE.OriginalMapping	29146583	TF_Information.txt	2396	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095415_2.00
M07756_2.00	T095416_2.00	ZFP57	ENSG00000204644	Homo_sapiens	D	ZFP57.MEME.OriginalMapping	29146583	TF_Information.txt	2397	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095416_2.00
M07757_2.00	T095419_2.00	ZNF783	ENSG00000204946	Homo_sapiens	D	ZNF783.MEME.OriginalMapping	29146583	TF_Information.txt	2401	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095419_2.00
M07758_2.00	T095420_2.00	ZNF425	ENSG00000204947	Homo_sapiens	D	ZNF425.MEME.OriginalMapping	29146583	TF_Information.txt	2402	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095420_2.00
M07759_2.00	T095425_2.00	ZNF611	ENSG00000213020	Homo_sapiens	D	ZNF611.RCADE.OriginalMapping	29146583	TF_Information.txt	2414	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095425_2.00
M07760_2.00	T095426_2.00	ZNF254	ENSG00000213096	Homo_sapiens	D	ZNF254.RCADE.OriginalMapping	29146583	TF_Information.txt	2415	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095426_2.00
M07761_2.00	T095433_2.00	ZNF90	ENSG00000213988	Homo_sapiens	D	ZNF90.RCADE.ReprocessedData	29146583	TF_Information.txt	2423	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095433_2.00
M07762_2.00	T095435_2.00	ZNF891	ENSG00000214029	Homo_sapiens	D	ZNF891.RCADE.ReprocessedData	29146583	TF_Information.txt	2425	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095435_2.00
M07763_2.00	T095441_2.00	ZNF705G	ENSG00000215372	Homo_sapiens	D	ZNF705G.ChIP-seq.ReprocessedData	29146583	TF_Information.txt	2431	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095441_2.00
M07764_2.00	T095446_2.00	ZNF880	ENSG00000221923	Homo_sapiens	D	ZNF880.RCADE.ReprocessedData	29146583	TF_Information.txt	2439	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095446_2.00
M07765_2.00	T095453_2.00	ZNF492	ENSG00000229676	Homo_sapiens	D	ZNF492.RCADE.ReprocessedData	29146583	TF_Information.txt	2446	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095453_2.00
M07766_2.00	T095457_2.00	ZNF879	ENSG00000234284	Homo_sapiens	D	ZNF879.RCADE.OriginalMapping	29146583	TF_Information.txt	2454	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095457_2.00
M07767_2.00	T095458_2.00	ZNF736	ENSG00000234444	Homo_sapiens	D	ZNF736.RCADE.ReprocessedData	29146583	TF_Information.txt	2455	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095458_2.00
M07768_2.00	T095462_2.00	ZNF737	ENSG00000237440	Homo_sapiens	D	ZNF737.MEME.OriginalMapping	29146583	TF_Information.txt	2464	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095462_2.00
M07769_2.00	T095466_2.00	ZNF324B	ENSG00000249471	Homo_sapiens	D	ZNF324B.MEME.OriginalMapping	29146583	TF_Information.txt	2468	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095466_2.00
M07770_2.00	T095467_2.00	ZNF564	ENSG00000249709	Homo_sapiens	D	ZNF564.RCADE.OriginalMapping	29146583	TF_Information.txt	2469	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095467_2.00
M07771_2.00	T095470_2.00	ZNF674	ENSG00000251192	Homo_sapiens	D	ZNF674.RCADE.OriginalMapping	29146583	TF_Information.txt	2474	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095470_2.00
M07772_2.00	T095472_2.00	ZNF550	ENSG00000251369	Homo_sapiens	D	ZNF550.RCADE.OriginalMapping	29146583	TF_Information.txt	2477	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095472_2.00
M07773_2.00	T095474_2.00	ZNF432	ENSG00000256087	Homo_sapiens	D	ZNF432.MEME.OriginalMapping	29146583	TF_Information.txt	2480	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095474_2.00
M07774_2.00	T095475_2.00	ZNF10	ENSG00000256223	Homo_sapiens	D	ZNF10.RCADE.OriginalMapping	29146583	TF_Information.txt	2481	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095475_2.00
M07775_2.00	T095476_2.00	ZNF486	ENSG00000256229	Homo_sapiens	D	ZNF486.MEME.OriginalMapping	29146583	TF_Information.txt	2482	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095476_2.00
M07776_2.00	T095477_2.00	ZNF225	ENSG00000256294	Homo_sapiens	D	ZNF225.MEME.OriginalMapping	29146583	TF_Information.txt	2484	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095477_2.00
M07777_2.00	T095492_2.00	ZNF285	ENSG00000267508	Homo_sapiens	D	ZNF285.MEME.OriginalMapping	29146583	TF_Information.txt	2506	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095492_2.00
M07778_2.00	T095493_2.00	ZNF224	ENSG00000267680	Homo_sapiens	D	ZNF224.RCADE.ReprocessedData	29146583	TF_Information.txt	2507	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095493_2.00
M07779_2.00	T095496_2.00	ZIM2	ENSG00000269699	Homo_sapiens	D	ZIM2.ChIP-seq.ReprocessedData	29146583	TF_Information.txt	2511	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095496_2.00
M07780_2.00	T095501_2.00	ZNF2	ENSG00000275111	Homo_sapiens	D	ZNF2.RCADE.OriginalMapping	29146583	TF_Information.txt	2520	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095501_2.00
M07781_2.00	T095503_2.00	ZNF8	ENSG00000278129	Homo_sapiens	D	ZNF8.RCADE.OriginalMapping	29146583	TF_Information.txt	2522	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095503_2.00
M07782_2.00	T350312_2.00	ZNF487	ENSG00000243660	Homo_sapiens	D	ZNF487.MEME.OriginalMapping	29146583	TF_Information.txt	5859	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350312_2.00
M07783_2.00	T010822_2.00	TFAP2C	ENSG00000087510	Homo_sapiens	D	HeLa-S3_AP2GAMMA_UCD	22955619	TF_Information.txt	18	direct_human	0	8	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010822_2.00
M07784_2.00	T010824_2.00	TFAP2A	ENSG00000137203	Homo_sapiens	D	HeLa-S3_AP2ALPHA_UCD	22955619	TF_Information.txt	37	direct_human	0	8	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010824_2.00
M07785_2.00	T034257_2.00	USF2	ENSG00000105698	Homo_sapiens	D	GM12878_USF2_Stanford	22955619	TF_Information.txt	138	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034257_2.00
M07786_2.00	T034257_2.00	USF2	ENSG00000105698	Homo_sapiens	D	H1-hESC_USF2_Stanford	22955619	TF_Information.txt	139	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034257_2.00
M07787_2.00	T034257_2.00	USF2	ENSG00000105698	Homo_sapiens	D	HeLa-S3_USF2_Stanford	22955619	TF_Information.txt	140	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034257_2.00
M07788_2.00	T034257_2.00	USF2	ENSG00000105698	Homo_sapiens	D	HepG2_USF2_Stanford	22955619	TF_Information.txt	141	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034257_2.00
M07789_2.00	T034257_2.00	USF2	ENSG00000105698	Homo_sapiens	D	K562_USF2_Stanford	22955619	TF_Information.txt	142	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034257_2.00
M07790_2.00	T034270_2.00	MXI1	ENSG00000119950	Homo_sapiens	D	HeLa-S3_MXI1_Stanford	22955619	TF_Information.txt	193	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034270_2.00
M07791_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	GM12878_MAX_Stanford	22955619	TF_Information.txt	244	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M07792_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	H1-hESC_MAX_UCD	22955619	TF_Information.txt	245	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M07793_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	HeLa-S3_MAX_Stanford	22955619	TF_Information.txt	246	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M07794_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	HUVEC_MAX_Stanford	22955619	TF_Information.txt	247	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M07795_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	K562_MAX_HudsonAlpha	22955619	TF_Information.txt	248	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M07796_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	K562_MAX_Stanford	22955619	TF_Information.txt	249	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M07797_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	NB4_MAX_Stanford	22955619	TF_Information.txt	250	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M07798_2.00	T034286_2.00	BHLHE40	ENSG00000134107	Homo_sapiens	D	HepG2_BHLHE40_HudsonAlpha	22955619	TF_Information.txt	276	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034286_2.00
M07799_2.00	T034290_2.00	MYC	ENSG00000136997	Homo_sapiens	D	HeLa-S3_CMYC_Stanford	22955619	TF_Information.txt	300	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034290_2.00
M07800_2.00	T034290_2.00	MYC	ENSG00000136997	Homo_sapiens	D	HepG2_CMYC_UT-A	22955619	TF_Information.txt	301	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034290_2.00
M07801_2.00	T034290_2.00	MYC	ENSG00000136997	Homo_sapiens	D	K562_CMYC_Stanford	22955619	TF_Information.txt	302	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034290_2.00
M07802_2.00	T034290_2.00	MYC	ENSG00000136997	Homo_sapiens	D	K562_CMYC_UT-A	22955619	TF_Information.txt	303	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034290_2.00
M07803_2.00	T034290_2.00	MYC	ENSG00000136997	Homo_sapiens	D	MCF-7_CMYC_UT-A	22955619	TF_Information.txt	304	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034290_2.00
M07804_2.00	T034290_2.00	MYC	ENSG00000136997	Homo_sapiens	D	NB4_CMYC_Stanford	22955619	TF_Information.txt	305	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034290_2.00
M07805_2.00	T034292_2.00	TCF12	ENSG00000140262	Homo_sapiens	D	GM12878_TCF12_HudsonAlpha	22955619	TF_Information.txt	323	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034292_2.00
M07806_2.00	T034292_2.00	TCF12	ENSG00000140262	Homo_sapiens	D	H1-hESC_TCF12_HudsonAlpha	22955619	TF_Information.txt	324	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034292_2.00
M07807_2.00	T034299_2.00	USF1	ENSG00000158773	Homo_sapiens	D	A549_USF1_HudsonAlpha	22955619	TF_Information.txt	350	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034299_2.00
M07808_2.00	T034299_2.00	USF1	ENSG00000158773	Homo_sapiens	D	GM12878_USF1_HudsonAlpha	22955619	TF_Information.txt	351	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034299_2.00
M07809_2.00	T034299_2.00	USF1	ENSG00000158773	Homo_sapiens	D	H1-hESC_USF1_HudsonAlpha	22955619	TF_Information.txt	352	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034299_2.00
M07810_2.00	T034299_2.00	USF1	ENSG00000158773	Homo_sapiens	D	HepG2_USF1_HudsonAlpha	22955619	TF_Information.txt	353	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034299_2.00
M07811_2.00	T034299_2.00	USF1	ENSG00000158773	Homo_sapiens	D	K562_USF1_HudsonAlpha	22955619	TF_Information.txt	354	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034299_2.00
M07812_2.00	T059721_2.00	FOSL2	ENSG00000075426	Homo_sapiens	D	HepG2_FOSL2_HudsonAlpha	22955619	TF_Information.txt	521	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059721_2.00
M07813_2.00	T059736_2.00	NFE2	ENSG00000123405	Homo_sapiens	D	K562_NFE2_Stanford	22955619	TF_Information.txt	644	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059736_2.00
M07814_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	GM12878_JUND_Stanford	22955619	TF_Information.txt	682	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M07815_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	H1-hESC_JUND_HudsonAlpha	22955619	TF_Information.txt	683	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M07816_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	HeLa-S3_JUND_Stanford	22955619	TF_Information.txt	684	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M07817_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	HepG2_JUND_HudsonAlpha	22955619	TF_Information.txt	685	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M07818_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	HepG2_JUND_Stanford	22955619	TF_Information.txt	686	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M07819_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	K562_JUND_Stanford	22955619	TF_Information.txt	687	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M07820_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	K562_JUND_UChicago	22955619	TF_Information.txt	688	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M07821_2.00	T059747_2.00	BATF	ENSG00000156127	Homo_sapiens	D	GM12878_BATF_HudsonAlpha	22955619	TF_Information.txt	731	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059747_2.00
M07822_2.00	T059750_2.00	ATF3	ENSG00000162772	Homo_sapiens	D	GM12878_ATF3_HudsonAlpha	22955619	TF_Information.txt	771	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059750_2.00
M07823_2.00	T059750_2.00	ATF3	ENSG00000162772	Homo_sapiens	D	H1-hESC_ATF3_HudsonAlpha	22955619	TF_Information.txt	772	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059750_2.00
M07824_2.00	T059750_2.00	ATF3	ENSG00000162772	Homo_sapiens	D	HepG2_ATF3_HudsonAlpha	22955619	TF_Information.txt	773	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059750_2.00
M07825_2.00	T059750_2.00	ATF3	ENSG00000162772	Homo_sapiens	D	K562_ATF3_Harvard	22955619	TF_Information.txt	774	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059750_2.00
M07826_2.00	T059755_2.00	FOS	ENSG00000170345	Homo_sapiens	D	HeLa-S3_CFOS_Stanford	22955619	TF_Information.txt	800	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059755_2.00
