motif_id	cisbp_tf_id	tf_name	tf_external_id	tf_species	tf_status	motif_source_id	pmid	url
M09389_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_HUMAN.H11MO.0.B	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M09390_2.00	T328067_2.00	SOX5	ENSG00000134532	Homo_sapiens	D	SOX5_HUMAN.H11MO.0.C	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328067_2.00
M09391_2.00	T328068_2.00	SOX3	ENSG00000134595	Homo_sapiens	D	SOX3_HUMAN.H11MO.0.B	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328068_2.00
M09392_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M09393_2.00	T328072_2.00	TCF7L2	ENSG00000148737	Homo_sapiens	D	ITF2_HUMAN.H11MO.0.C	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328072_2.00
M09394_2.00	T328072_2.00	TCF7L2	ENSG00000148737	Homo_sapiens	D	TF7L2_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328072_2.00
M09395_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TF7L1_HUMAN.H11MO.0.B	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M09396_2.00	T328074_2.00	SOX17	ENSG00000164736	Homo_sapiens	D	SOX17_HUMAN.H11MO.0.C	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328074_2.00
M09397_2.00	T328079_2.00	SOX2	ENSG00000181449	Homo_sapiens	D	SOX2_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328079_2.00
M09398_2.00	T328081_2.00	SRY	ENSG00000184895	Homo_sapiens	D	SRY_HUMAN.H11MO.0.B	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328081_2.00
M09411_2.00	T337444_2.00	STAT1	ENSG00000115415	Homo_sapiens	D	STAT1_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T337444_2.00
M09412_2.00	T337445_2.00	STAT5A	ENSG00000126561	Homo_sapiens	D	STA5A_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T337445_2.00
M09413_2.00	T337446_2.00	STAT4	ENSG00000138378	Homo_sapiens	D	STAT4_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T337446_2.00
M09414_2.00	T337447_2.00	STAT6	ENSG00000166888	Homo_sapiens	D	STAT6_HUMAN.H11MO.0.B	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T337447_2.00
M09415_2.00	T337448_2.00	STAT3	ENSG00000168610	Homo_sapiens	D	STAT3_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T337448_2.00
M09416_2.00	T337449_2.00	STAT2	ENSG00000170581	Homo_sapiens	D	STAT2_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T337449_2.00
M09417_2.00	T337450_2.00	STAT5B	ENSG00000173757	Homo_sapiens	D	STA5B_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T337450_2.00
M09425_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M09426_2.00	T339892_2.00	TBX3	ENSG00000135111	Homo_sapiens	D	TBX3_HUMAN.H11MO.0.C	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339892_2.00
M09427_2.00	T339897_2.00	T	ENSG00000164458	Homo_sapiens	D	BRAC_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339897_2.00
M09432_2.00	T342320_2.00	TBP	ENSG00000112592	Homo_sapiens	D	TBP_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T342320_2.00
M09434_2.00	T346530_2.00	TEAD1	ENSG00000187079	Homo_sapiens	D	TEAD1_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346530_2.00
M09435_2.00	T346531_2.00	TEAD4	ENSG00000197905	Homo_sapiens	D	TEAD4_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346531_2.00
M09439_2.00	T348348_2.00	THAP1	ENSG00000131931	Homo_sapiens	D	THAP1_HUMAN.H11MO.0.C	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T348348_2.00
M09440_2.00	T348352_2.00	THAP11	ENSG00000168286	Homo_sapiens	D	THA11_HUMAN.H11MO.0.B	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T348352_2.00
M09442_2.00	T350230_2.00	NFYC	ENSG00000066136	Homo_sapiens	D	NFYC_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350230_2.00
M09443_2.00	T350239_2.00	NRF1	ENSG00000106459	Homo_sapiens	D	NRF1_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350239_2.00
M09444_2.00	T350252_2.00	NFYB	ENSG00000120837	Homo_sapiens	D	NFYB_HUMAN.H11MO.0.A	23175603	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350252_2.00
M09451_2.00	T010822_2.00	TFAP2C	ENSG00000087510	Homo_sapiens	D	MCF7-TFAP2C_GSE21234	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010822_2.00
M09453_2.00	T034253_2.00	TFAP4	ENSG00000090447	Homo_sapiens	D	AML-Tfap4_GSE45738	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034253_2.00
M09454_2.00	T034254_2.00	HIF1A	ENSG00000100644	Homo_sapiens	D	MCF7-HIF1a_GSE28352	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034254_2.00
M09455_2.00	T034267_2.00	EPAS1	ENSG00000116016	Homo_sapiens	D	785_O-HIF2a_GSE34871	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034267_2.00
M09456_2.00	T034286_2.00	BHLHE40	ENSG00000134107	Homo_sapiens	D	HepG2-BHLHE40_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034286_2.00
M09457_2.00	T034290_2.00	MYC	ENSG00000136997	Homo_sapiens	D	LNCAP-cMyc_Unpublished	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034290_2.00
M09458_2.00	T034292_2.00	TCF12	ENSG00000140262	Homo_sapiens	D	GM12878-Tcf12_GSE32465	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034292_2.00
M09459_2.00	T034294_2.00	ARNT	ENSG00000143437	Homo_sapiens	D	T47D-HIF1b_GSE59937	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034294_2.00
M09460_2.00	T034299_2.00	USF1	ENSG00000158773	Homo_sapiens	D	GM12878-Usf1_GSE32465	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034299_2.00
M09461_2.00	T034340_2.00	TCF4	ENSG00000196628	Homo_sapiens	D	Hct116-Tcf4_SRA012054	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034340_2.00
M09462_2.00	T034342_2.00	SREBF2	ENSG00000198911	Homo_sapiens	D	HepG2-Srebp2_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034342_2.00
M09484_2.00	T059730_2.00	BACH2	ENSG00000112182	Homo_sapiens	D	OCILy7-Bach2_GSE44420	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059730_2.00
M09485_2.00	T059735_2.00	ATF1	ENSG00000123268	Homo_sapiens	D	K562-ATF1_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059735_2.00
M09486_2.00	T059736_2.00	NFE2	ENSG00000123405	Homo_sapiens	D	K562-NFE2_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059736_2.00
M09487_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	K562-JunD	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M09488_2.00	T059748_2.00	BACH1	ENSG00000156273	Homo_sapiens	D	K562-Bach1_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059748_2.00
M09489_2.00	T059750_2.00	ATF3	ENSG00000162772	Homo_sapiens	D	GBM-ATF3_GSE33912	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059750_2.00
M09490_2.00	T059759_2.00	FOSL1	ENSG00000175592	Homo_sapiens	D	BT549-Fra1_GSE46166	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059759_2.00
M09500_2.00	T094789_2.00	PRDM1	ENSG00000057657	Homo_sapiens	D	Hela-PRDM1_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094789_2.00
M09501_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	Jurkat-NRSF	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M09502_2.00	T094828_2.00	KLF5	ENSG00000102554	Homo_sapiens	D	LoVo-KLF5_GSE49402	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094828_2.00
M09503_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	CD4+-CTCF_Barski_et_al._1	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M09504_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	CD4+-CTCF_Barski_et_al._2	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M09505_2.00	T094836_2.00	MAZ	ENSG00000103495	Homo_sapiens	D	HepG2-Maz_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094836_2.00
M09506_2.00	T094872_2.00	EGR1	ENSG00000120738	Homo_sapiens	D	K562-Egr1_GSE32465	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094872_2.00
M09507_2.00	T094884_2.00	CTCFL	ENSG00000124092	Homo_sapiens	D	K562-CTCFL_GSE32465	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094884_2.00
M09508_2.00	T094964_2.00	ZNF711	ENSG00000147180	Homo_sapiens	D	SHSY5Y-ZNF711_GSE20673	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094964_2.00
M09509_2.00	T094966_2.00	PRDM14	ENSG00000147596	Homo_sapiens	D	H1-PRDM14_GSE22767	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094966_2.00
M09510_2.00	T095041_2.00	ZNF143	ENSG00000166478	Homo_sapiens	D	CUTLL-ZNF143_GSE29600	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095041_2.00
M09511_2.00	T095156_2.00	ZBTB33	ENSG00000177485	Homo_sapiens	D	GM12878-ZBTB33_GSE32465	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095156_2.00
M09521_2.00	T172616_2.00	E2F1	ENSG00000101412	Homo_sapiens	D	Hela-E2F1_GSE22478	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T172616_2.00
M09522_2.00	T172621_2.00	E2F7	ENSG00000165891	Homo_sapiens	D	Hela-E2F7_GSE32673	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T172621_2.00
M09523_2.00	T172622_2.00	E2F6	ENSG00000169016	Homo_sapiens	D	Hela-E2F6_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T172622_2.00
M09524_2.00	T172625_2.00	E2F4	ENSG00000205250	Homo_sapiens	D	K562-E2F4_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T172625_2.00
M09528_2.00	T176111_2.00	ETV1	ENSG00000006468	Homo_sapiens	D	GIST48-ETV1_GSE22441	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176111_2.00
M09529_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	D	Jurkat-ELF1_SRA014231	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M09530_2.00	T176121_2.00	SPDEF	ENSG00000124664	Homo_sapiens	D	VCaP-SPDEF_SRA014231	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176121_2.00
M09531_2.00	T176122_2.00	ELK1	ENSG00000126767	Homo_sapiens	D	Hela-Elk1_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176122_2.00
M09532_2.00	T176123_2.00	ETS1	ENSG00000134954	Homo_sapiens	D	Jurkat-ETS1_GSE17954	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176123_2.00
M09533_2.00	T176124_2.00	EHF	ENSG00000135373	Homo_sapiens	D	LoVo-EHF_GSE49402	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176124_2.00
M09534_2.00	T176125_2.00	ELF5	ENSG00000135374	Homo_sapiens	D	T47D-ELF5_GSE30407	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176125_2.00
M09535_2.00	T176128_2.00	GABPA	ENSG00000154727	Homo_sapiens	D	Jurkat-GABPa_GSE17954	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176128_2.00
M09536_2.00	T176129_2.00	ERG	ENSG00000157554	Homo_sapiens	D	VCaP-ERG_GSE14097	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176129_2.00
M09537_2.00	T176138_2.00	SPIB	ENSG00000269404	Homo_sapiens	D	OCILY3-SPIB_GSE56857	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176138_2.00
M09541_2.00	T185766_2.00	FOXP1	ENSG00000114861	Homo_sapiens	D	H9-FOXP1_GSE31006	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185766_2.00
M09542_2.00	T185768_2.00	FOXA2	ENSG00000125798	Homo_sapiens	D	Liver-Foxa2_GSE25694	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185768_2.00
M09543_2.00	T185770_2.00	FOXA1	ENSG00000129514	Homo_sapiens	D	LNCAP-FOXA1_GSE27824_1	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185770_2.00
M09544_2.00	T185770_2.00	FOXA1	ENSG00000129514	Homo_sapiens	D	LNCAP-FOXA1_GSE27824_2	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185770_2.00
M09545_2.00	T185770_2.00	FOXA1	ENSG00000129514	Homo_sapiens	D	MCF7-FOXA1_GSE26831	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185770_2.00
M09546_2.00	T185777_2.00	FOXH1	ENSG00000160973	Homo_sapiens	D	hESC-FOXH1_GSE29422	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185777_2.00
M09549_2.00	T192722_2.00	GATA1	ENSG00000102145	Homo_sapiens	D	K562-GATA1_GSE18829	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T192722_2.00
M09550_2.00	T192730_2.00	GATA2	ENSG00000179348	Homo_sapiens	D	K562-GATA2_GSE18829	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T192730_2.00
M09558_2.00	T199005_2.00	GRHL2	ENSG00000083307	Homo_sapiens	D	HBE-GRHL2_GSE46194	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T199005_2.00
M09559_2.00	T209889_2.00	NKX3-1	ENSG00000167034	Homo_sapiens	D	LNCaP-Nkx3.1_GSE28264	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209889_2.00
M09560_2.00	T209890_2.00	PBX3	ENSG00000167081	Homo_sapiens	D	GM12878-PBX3_GSE32465	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209890_2.00
M09561_2.00	T209930_2.00	PBX1	ENSG00000185630	Homo_sapiens	D	MCF7-PBX1_GSE28007	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209930_2.00
M09585_2.00	T237343_2.00	PAX3	ENSG00000135903	Homo_sapiens	D	Rh4-PAX3_FKHR_GSE19063	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T237343_2.00
M09592_2.00	T240228_2.00	HSF1	ENSG00000185122	Homo_sapiens	D	HepG2-HSF1_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T240228_2.00
M09594_2.00	T244078_2.00	IRF1	ENSG00000125347	Homo_sapiens	D	PBMC-IRF1_GSE43036	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T244078_2.00
M09595_2.00	T244081_2.00	IRF4	ENSG00000137265	Homo_sapiens	D	GM12878-IRF4_GSE32465	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T244081_2.00
M09596_2.00	T244083_2.00	IRF2	ENSG00000168310	Homo_sapiens	D	Erythroblas-IRF2_GSE36985	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T244083_2.00
M09597_2.00	T253656_2.00	MEF2C	ENSG00000081189	Homo_sapiens	D	GM12878-Mef2c_GSE32465	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T253656_2.00
M09600_2.00	T269576_2.00	MYBL2	ENSG00000101057	Homo_sapiens	D	Hela-BMYB_GSE27030	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T269576_2.00
M09603_2.00	T303210_2.00	PGR	ENSG00000082175	Homo_sapiens	D	T47D-PR_GSE31130	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303210_2.00
M09604_2.00	T303211_2.00	ESR1	ENSG00000091831	Homo_sapiens	D	MCF7-ERa_Unpublished	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303211_2.00
M09605_2.00	T303212_2.00	HNF4A	ENSG00000101076	Homo_sapiens	D	HepG2-HNF4a_GSE25021	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303212_2.00
M09606_2.00	T303213_2.00	VDR	ENSG00000111424	Homo_sapiens	D	GM10855-VDR+vitD_GSE22484	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303213_2.00
M09607_2.00	T303216_2.00	NR3C1	ENSG00000113580	Homo_sapiens	D	A549-GR_GSE32465	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303216_2.00
M09608_2.00	T303221_2.00	NR4A1	ENSG00000123358	Homo_sapiens	D	K562-NR4A1_GSE31363	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303221_2.00
M09609_2.00	T303239_2.00	AR	ENSG00000169083	Homo_sapiens	D	LNCaP-AR_GSE27824	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303239_2.00
M09610_2.00	T303239_2.00	AR	ENSG00000169083	Homo_sapiens	D	LNCAP-AR_GSE27824	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303239_2.00
M09611_2.00	T303244_2.00	NR2C2	ENSG00000177463	Homo_sapiens	D	Hela-TR4_GSE24685	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303244_2.00
M09621_2.00	T311040_2.00	TP53	ENSG00000141510	Homo_sapiens	D	Saos-p53	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T311040_2.00
M09622_2.00	T311644_2.00	PAX5	ENSG00000196092	Homo_sapiens	D	GM12878-PAX5_GSE32465_1	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T311644_2.00
M09623_2.00	T311644_2.00	PAX5	ENSG00000196092	Homo_sapiens	D	GM12878-PAX5_GSE32465_2	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T311644_2.00
M09625_2.00	T317173_2.00	NFATC1	ENSG00000131196	Homo_sapiens	D	Jurkat-NFATC1_Jolma_et_al.	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317173_2.00
M09626_2.00	T317175_2.00	RELA	ENSG00000173039	Homo_sapiens	D	GM12787-p65_GSE19485	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317175_2.00
M09627_2.00	T318246_2.00	RFX3	ENSG00000080298	Homo_sapiens	D	K562-RFX3_SRA012198	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318246_2.00
M09628_2.00	T318247_2.00	RFX2	ENSG00000087903	Homo_sapiens	D	LoVo-RFX2_GSE49402	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318247_2.00
M09629_2.00	T318250_2.00	RFX5	ENSG00000143390	Homo_sapiens	D	GM12878-Rfx5_GSE31477	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318250_2.00
M09630_2.00	T319383_2.00	RUNX2	ENSG00000124813	Homo_sapiens	D	PCa-RUNX2_GSE33889	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T319383_2.00
M09631_2.00	T319384_2.00	RUNX1	ENSG00000159216	Homo_sapiens	D	Jurkat-RUNX1_GSE17954	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T319384_2.00
M09632_2.00	T319384_2.00	RUNX1	ENSG00000159216	Homo_sapiens	D	Jurkat-RUNX1_GSE29180	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T319384_2.00
M09634_2.00	T324625_2.00	SMAD4	ENSG00000141646	Homo_sapiens	D	ESC-SMAD4_GSE29422	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324625_2.00
M09635_2.00	T324626_2.00	NFIC	ENSG00000141905	Homo_sapiens	D	LNCaP-NF1_Unpublished	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324626_2.00
M09636_2.00	T324626_2.00	NFIC	ENSG00000141905	Homo_sapiens	D	LNCAP-NF1_Unpublished	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324626_2.00
M09638_2.00	T328072_2.00	TCF7L2	ENSG00000148737	Homo_sapiens	D	K562-TCF7L2_GSE29196	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328072_2.00
M09642_2.00	T337444_2.00	STAT1	ENSG00000115415	Homo_sapiens	D	HelaS3-STAT1_GSE12782	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T337444_2.00
M09647_2.00	T339896_2.00	EOMES	ENSG00000163508	Homo_sapiens	D	H9-Eomes_GSE26097	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339896_2.00
M09655_2.00	T350239_2.00	NRF1	ENSG00000106459	Homo_sapiens	D	MCF7-NRF1_Unpublished	20513432	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350239_2.00
M09751_2.00	T010822_2.00	TFAP2C	ENSG00000087510	Homo_sapiens	D	V$AP2GAMMA_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010822_2.00
M09755_2.00	T010824_2.00	TFAP2A	ENSG00000137203	Homo_sapiens	D	V$AP2ALPHA_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010824_2.00
M09767_2.00	T014544_2.00	ARID5B	ENSG00000150347	Homo_sapiens	D	V$MRF2_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014544_2.00
M09794_2.00	T034250_2.00	TCF3	ENSG00000071564	Homo_sapiens	D	V$E47_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034250_2.00
M09795_2.00	T034250_2.00	TCF3	ENSG00000071564	Homo_sapiens	D	V$E47_02	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034250_2.00
M09797_2.00	T034251_2.00	SREBF1	ENSG00000072310	Homo_sapiens	D	V$SREBP1_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034251_2.00
M09798_2.00	T034251_2.00	SREBF1	ENSG00000072310	Homo_sapiens	D	V$SREBP1_02	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034251_2.00
M09802_2.00	T034253_2.00	TFAP4	ENSG00000090447	Homo_sapiens	D	V$AP4_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034253_2.00
M09803_2.00	T034253_2.00	TFAP4	ENSG00000090447	Homo_sapiens	D	V$AP4_Q5	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034253_2.00
M09806_2.00	T034253_2.00	TFAP4	ENSG00000090447	Homo_sapiens	D	V$AP4_Q6	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034253_2.00
M09816_2.00	T034259_2.00	AHR	ENSG00000106546	Homo_sapiens	D	V$AHR_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034259_2.00
M09835_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	V$MAX_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M09838_2.00	T034283_2.00	MYOD1	ENSG00000129152	Homo_sapiens	D	V$MYOD_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034283_2.00
M09840_2.00	T034283_2.00	MYOD1	ENSG00000129152	Homo_sapiens	D	V$MYOD_Q6	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034283_2.00
M09846_2.00	T034287_2.00	MYCN	ENSG00000134323	Homo_sapiens	D	V$NMYC_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034287_2.00
M09863_2.00	T034294_2.00	ARNT	ENSG00000143437	Homo_sapiens	D	V$ARNT_01	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034294_2.00
M09864_2.00	T034294_2.00	ARNT	ENSG00000143437	Homo_sapiens	D	V$ARNT_02	16381825	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034294_2.00
